date,ip,attack_type,threat_theme,threat_level,is_malicious,abuseip_score,usage_type,abuseip_categories,abuseip_distinct_users,abuseip_last_reported,country,isp,infra_owner
2025-08-29,91.245.253.99,espionage,general_threat,1,1,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,Singapore,M247 Europe SRL,M247 LTD
2026-02-19,144.31.238.37,unknown_attack,general_threat,3,1,0,Data Center/Web Hosting/Transit,7,1,2026-02-02T18:41:04+00:00,Germany,VPSPay Networks LTD,VPSPay Networks LTD
2026-04-22,201.184.254.58,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,Never_Reported,Colombia,EPM Telecomunicaciones S.A. E.S.P.,UNE EPM TELECOMUNICACIONES S.A
2026-04-22,213.5.70.162,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,The Netherlands,AltusHost B.V.,AltusHost B.V.
2026-04-22,104.210.192.0,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,United States,Microsoft Corporation,Microsoft Azure Cloud (southcentralus)
2026-02-20,134.122.140.89,unknown_attack,general_threat,3,1,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,Japan,CTG Server Ltd.,Rackip Consultancy Pte. LTD
2026-04-22,98.243.171.106,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,Never_Reported,United States,"Comcast Cable Communications, LLC","Comcast Cable Communications, Inc."
2026-04-22,190.158.230.207,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,Never_Reported,Colombia,Telmex Colombia S.A.,Telmex Colombia S.A
2026-02-20,45.137.98.189,unknown_attack,general_threat,3,1,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,Germany,Ferdinand Zink trading as Tube-Hosting,Unknown
2026-04-22,1.0.153.6,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,Never_Reported,Thailand,TOT Public Company Limited,TOT Public Company Limited
2025-07-21,172.66.0.227,exploit_delivery,cloud_services,4,1,0,Content Delivery Network,"3,7,10,11,14,15,17,18,19,20,22",10,2026-04-22T06:21:12+00:00,Canada,"Cloudflare, Inc.","Cloudflare, Inc."
2025-08-29,144.172.79.4,espionage,general_threat,1,1,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,United States,RouterHosting LLC,FranTech Solutions
2026-04-22,91.221.103.173,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,2023-09-28T05:18:01+00:00,Russia,Skytel LLC,Skytel LLC
2026-02-18,204.12.218.202,unknown_attack,general_threat,3,1,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,United States,WholeSale Internet,"Cloud Clusters, Inc"
2025-08-29,167.88.173.158,espionage,general_threat,1,1,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,Singapore,RouterHosting LLC,RouterHosting LLC
2026-04-22,1.10.150.30,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,2021-08-04T05:21:09+00:00,Thailand,TOT Public Company Limited,TOT Public Company Limited
2026-04-22,5.228.148.50,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,Never_Reported,Russia,NCNET,Unknown
2026-04-22,111.13.185.64,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,Never_Reported,China,China Mobile communications corporation,AWS CloudFront (GLOBAL)
2026-04-22,104.255.59.91,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,2024-09-03T09:15:56+00:00,India,"Amazon.com, Inc.",Amazon Technologies Inc. (ap-south-1)
2026-04-22,13.150.0.0,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,Singapore,Amazon.com,Amazon Technologies Inc. (ap-southeast-1)
2026-04-22,13.107.3.0,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,Canada,Microsoft Corporation,Microsoft Corporation
2026-04-22,13.105.96.0,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,Sweden,Microsoft Corporation,Microsoft Azure Cloud (swedencentral)
2026-04-22,191.100.20.40,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,2023-08-23T15:46:35+00:00,Ecuador,ETAPA EP,ETAPA EP
2026-04-22,13.104.129.0,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,United States,Microsoft Corporation,Microsoft Azure Cloud (centraluseuap)
2026-04-22,185.193.56.18,none,verified_service,0,0,0,Commercial,No_Reports,0,2022-12-07T12:53:04+00:00,Bulgaria,Comtech Bulgaria LTD,Comtech Bulgaria LTD
